name,specialty,city,comment,rating,Label,probability
دکتر محمدرضا غفاری,تخصص بیماری‌های کودکان,تهران,بهترین ومتخصص ترین دکتردرایران هستش عالیه تشخیصشون,5,مثبت,98.3169
دکتر محمدرضا غفاری,تخصص بیماری‌های کودکان,تهران,بسیار عالی هستن,5,مثبت,96.1022
دکتر محمدرضا غفاری,تخصص بیماری‌های کودکان,تهران,دخترمن هجده ماهش هست از بدو تولد بردم پیششون و همیشه عالی بودن,5,مثبت,96.3572
دکتر محمدرضا غفاری,تخصص بیماری‌های کودکان,تهران,دکتر خیلی خوبی هستن با حوصله مهربون،داروی اضافی نمیدن پسر ودخترم رو چند سال پیش ایشون میبرم وخیلی راضیم,5,مثبت,94.7601
دکتر محمدرضا غفاری,تخصص بیماری‌های کودکان,تهران,سلام دکتر بسیار خوبی هستن و‌نسبت به کودکان که دارای مشکلی چه کوچک چه بزرگ بسیار دقیق و‌پیگیر هستن,5,مثبت,97.5893
دکتر محمدرضا غفاری,تخصص بیماری‌های کودکان,تهران,عالی هستند آقای دکتر، من از وقتی بچه هام نوزاد بودن تا الان که ۷ سال و ۵ ساله هستند پیش ایشون بردم,5,مثبت,96.9939
دکتر محمدرضا غفاری,تخصص بیماری‌های کودکان,تهران,بسیار دقیق و بااطلاعات به روز هستند,5,مثبت,96.7095
دکتر محمدرضا غفاری,تخصص بیماری‌های کودکان,تهران,6 سال هست كه پسرم تحت نظر دكتر هست و خيلي راضي هستيم.,5,مثبت,95.6384
دکتر محمدرضا غفاری,تخصص بیماری‌های کودکان,تهران,فوق العاده هستن ايشون و منشي فوق العاده مهربون و دلسوزي هم دارن,5,مثبت,95.1520
دکتر محمدرضا غفاری,تخصص بیماری‌های کودکان,تهران,عالی,5,مثبت,96.7310
دکتر محمدرضا غفاری,تخصص بیماری‌های کودکان,تهران,عالی,5,مثبت,96.7310
دکتر محمدرضا غفاری,تخصص بیماری‌های کودکان,تهران,عالی,5,مثبت,96.7310
دکتر محمدرضا غفاری,تخصص بیماری‌های کودکان,تهران,عالی,5,مثبت,96.7310
دکتر محمدرضا غفاری,تخصص بیماری‌های کودکان,تهران,عالی,4,مثبت,96.7310
دکتر محمد گلشن تفتی,فوق تخصص طب نوزادی و پیرامون تولد,یزد,دکتر بسیار حاذقی هستند و تشخیصشون عالی خدا بهشون طول عمر عطا کنه 🌸,5,مثبت,97.7673
دکتر محمد گلشن تفتی,فوق تخصص طب نوزادی و پیرامون تولد,یزد,دکتر خیلی خوبی هستن ، من پسرم نزدیک سه سالشه ، هر وقت مریض بشه تحت نظر ایشون دو سه روزه خوب میشه,5,مثبت,96.2488
دکتر محمد گلشن تفتی,فوق تخصص طب نوزادی و پیرامون تولد,یزد,خوب,5,مثبت,84.1696
دکتر محمد گلشن تفتی,فوق تخصص طب نوزادی و پیرامون تولد,یزد,خوب بود,2,مثبت,76.9614
دکتر محمد گلشن تفتی,فوق تخصص طب نوزادی و پیرامون تولد,یزد,باتجربه و بهترین و خوش برخورد ترین پزشک,4.4,مثبت,93.4476
دکتر محمد گلشن تفتی,فوق تخصص طب نوزادی و پیرامون تولد,یزد,عالی بود,5,مثبت,93.2885
دکتر محمد گلشن تفتی,فوق تخصص طب نوزادی و پیرامون تولد,یزد,عالی,5,مثبت,96.7310
دکتر محمد گلشن تفتی,فوق تخصص طب نوزادی و پیرامون تولد,یزد,عالی,5,مثبت,96.7310
دکتر محمد گلشن تفتی,فوق تخصص طب نوزادی و پیرامون تولد,یزد,عالی,5,مثبت,96.7310
دکتر محمد گلشن تفتی,فوق تخصص طب نوزادی و پیرامون تولد,یزد,عالی,5,مثبت,96.7310
دکتر محمد گلشن تفتی,فوق تخصص طب نوزادی و پیرامون تولد,یزد,عالی,5,مثبت,96.7310
دکتر محمد گلشن تفتی,فوق تخصص طب نوزادی و پیرامون تولد,یزد,خوب بود,3,مثبت,76.9614
دکتر محمد گلشن تفتی,فوق تخصص طب نوزادی و پیرامون تولد,یزد,دکتر بسیار عالی و باتجربه ای هستن فقط زیاد حرف همراه بیمار رو توحه نمیکنند یاشایدم توجه بکنن اما کارخودشونو میکنن. ولی در کل دکترعالی و باتجربه ای هستن من عفونت وارد خون پسرم شده بود اوشون بادوروز بستری تو بیمارستان حال پسرم رو بهبود بخشیدن.,4,مثبت,93.9898
دکتر محمد گلشن تفتی,فوق تخصص طب نوزادی و پیرامون تولد,یزد,بسیارتشخیص عالی دارندخداحفظشون کنه🌺🌺,5,مثبت,97.6712
دکتر محمد گلشن تفتی,فوق تخصص طب نوزادی و پیرامون تولد,یزد,تشخیص عالی دربیماری دارن فقط یکم کم حرف هستن🤭,5,مثبت,96.8668
دکتر محمد گلشن تفتی,فوق تخصص طب نوزادی و پیرامون تولد,یزد,جون دوقلوهای ۳۱هفته ای منو نجات دادن من خیلی راضیم ازشون انشالله هر چی از خدا میخوان بهشون بده,5,مثبت,96.6665
دکتر محمد گلشن تفتی,فوق تخصص طب نوزادی و پیرامون تولد,یزد,خیلی عالی بود به جز معطلی زیاد,5,مثبت,97.4804
دکتر محمد گلشن تفتی,فوق تخصص طب نوزادی و پیرامون تولد,یزد,سلام برای اولین بار بود مراجعه میکردم ولی محیط مطب خیلی کثیف او آلوده بود،مطبی که بیشتر مراجعه کننده اطفال و کودکان هستن و نیاز به شیر آب و یا سرویس بهداشتی میشه اصلا وجود نداشت،منشیش اصلا اخلاق نداره و طبق اصول نوبتی که داشتی مریض راه نمیندازه(چند باری سوال کردم نوبت چندم اصلا جواب نمیده میگه صدا میزنم این باعث بی نظمی یا .. میشه) روی درب ورودی اتاق دکتر برگه زده همراه ‌‌‌‌مریض دو نفر وارد بشن ولی دوتا دوتا مراجعه کننده میکنه داخل که خیلی برام جالب بود.خود اقا دکتر هم که چی بگم داری باهاش صحبت میکنی یا شرح حال میدی اصلا جوابی ازش دریافت نمیکنی. ممنون از برنامه خوبتون,1,منفی,69.8942
دکتر محمد گلشن تفتی,فوق تخصص طب نوزادی و پیرامون تولد,یزد,به نظر من کسی که برای سلامتی خودش نمیتونه کاری بکنه برای دیگران هم کاری از دستش بر نمیاد. این بنده خدا خودش اضافه وزن شدید داره و به شدت نیازمند درمانه.,1,خنثی,48.2040
دکتر حمیدرضا رهاوی,تخصص بیماری‌های کودکان,کرج,واقعا آقای دکتر عالی هستن الان دخترم 13سالشه بچه بود پیش همین دکتر میبردم الانم یه پسر3ساله دارم هرموقع مریضی میادسراغش بااولین جلسه بهبودی حاصل میشه واقعا دم همچنین دکترای گرم ودرآخر آرزومیکنم هیچ بچه ای مریض نشه آمین,5,مثبت,99.0273
دکتر حمیدرضا رهاوی,تخصص بیماری‌های کودکان,کرج,بهترین متخصص کودک,5,مثبت,97.0958
دکتر حمیدرضا رهاوی,تخصص بیماری‌های کودکان,کرج,بدترین دکتری که تو عمرم دیدم ،اصلا اجازه نداد در مورد مشکل بچه ام حرف بزنم ،برا تب ۳۷/۵ بچه ام آمپول تو مطب منشیش زد که کار اشتباهی بود و اشتباه بعدیش برا بچه ی ۸ ماهه ایبوپروفن ۴ سی سی تجویز کرده بود که بچه ام بشدت دمای بدنش پایین اومد، خطر از بیخ گوشم رد شد، ،حالا اینا که میگن خوبه !!!!!!!!!!!کیین بچه کوچیک دارن یا نه؟؟؟؟؟؟؟؟,1,منفی,95.5416
دکتر حمیدرضا رهاوی,تخصص بیماری‌های کودکان,کرج,پزشک مجرب و باسوادی هستند.,5,مثبت,96.2545
دکتر حمیدرضا رهاوی,تخصص بیماری‌های کودکان,کرج,آقای دکتر فوق العاده خوش برخورد و عالی هستن من واقعا از تجویزشون راضی هستمد,5,مثبت,97.0757
دکتر حمیدرضا رهاوی,تخصص بیماری‌های کودکان,کرج,دکتر بسیار خوبی هستن پسر من مشکل بی خوابی داشتن نوزاد هفت ماهه هر دکتری بردم تشخیص ندادن اما دکتر رهاوی با یه تشخیص عالی مشکل رو با شربت کلسیم حل کردن با تشکر ویژه از ایشان,5,مثبت,94.6435
دکتر حمیدرضا رهاوی,تخصص بیماری‌های کودکان,کرج,بسیار پزشک حاذق و خوش اخلاقی هستند.,5,مثبت,97.1169
دکتر حمیدرضا رهاوی,تخصص بیماری‌های کودکان,کرج,خوب,5,مثبت,84.1696
