name,specialty,city,comment,rating,Label,probability,Manual labeling
دکتر ریتا باقریان,فوق تخصص بیماری‌های گوارش کودکان,قزوین,دکتر فوق العاده عالی هستش و خیلی هم حساس. با دقت زیاد معاینه انجام میده,5,مثبت,98.1293,مثبت
دکتر کامیار کامرانی,تخصص بیماری‌های کودکان,تهران,عالی,5,مثبت,96.731,مثبت
دکتر سعید رحیمی,تخصص بیماری‌های کودکان,قدس,من راضی نبودم اولین بار که دخترم اسهال داشت و مریض شده بود با من گفت یه قاشق بزرگ بهش روغن زیتون بده که تا ۱۵ روز دخترم همینجور بیرون روی داشت بار دومم دخترم اسهال و استفراغ داشت بدتر بهش یه شربت اسهال اور داد شربت انجیر بعد گفتم دخترم سابقه تشنج داشته و قرص ضد تشنج مصرف میکنه باز با اون حال شربت ضد حالت تهوع داد که تشنج زا بود خیلی ام تاکید کرد که خطر ناکه بیشتر ندین بعد کلی سرچ تو گوگل متوجه شدم که داروی تشنج زاس منشی شونم که فقط بزاری با زنا حرف بزنه حرافی کنه یه امپول و درست نزد به بچه تمام امپول ریخت بیرون گفت موردی نداره من توی دوبارم ازشون ناراضی بودم دیگه نمیبرمش اونجا,1,منفی,83.9312,منفی
دکتر محمد ترکمن,فوق تخصص طب نوزادی و پیرامون تولد,تهران,ایشون پزشکی حاذق و بی نظیر هستند ..خدا خیرشون بده,5,مثبت,93.2106,مثبت
دکتر محمد ترکمن,فوق تخصص طب نوزادی و پیرامون تولد,تهران,استاد بی نظیر بی اغراق,5,مثبت,96.7533,مثبت
دکتر محمد ترکمن,فوق تخصص طب نوزادی و پیرامون تولد,تهران,عالی,5,مثبت,96.731,مثبت
دکتر حسن ابوالقاسمی,فوق تخصص بیماری‌های خون و سرطان (هماتولوژی انکولوژی) کودکان,تهران,خوب,5,مثبت,84.1696,مثبت
دکتر حسن ابوالقاسمی,فوق تخصص بیماری‌های خون و سرطان (هماتولوژی انکولوژی) کودکان,تهران,خوب,5,مثبت,84.1696,مثبت
دکتر سیدامیرحسین ابطحی,تخصص بیماری‌های کودکان,شهریار,خوب بود,5,مثبت,76.9614,مثبت
دکتر سیداحسان ابریشمی,فوق تخصص بیماری‌های قلب کودکان,کرج,عالی بود,5,مثبت,93.2885,مثبت
دکتر بولود سلیمانی,تخصص بیماری‌های کودکان,مراغه,دکتر خوش اخلاق و ماهری هستن,5,مثبت,89.7648,مثبت
دکتر احمد شجری,فوق تخصص بیماری‌های کلیه کودکان (نفرولوژی کودکان),یزد,راضی بودم,5,مثبت,76.9588,مثبت
دکتر محمدحسن زراعتی,تخصص بیماری‌های کودکان,رباطکریم,با سلام هرچی از این دکتر بگم کم گفتم یعنی واقعا بی نظیر هستن ایشون,5,مثبت,96.4449,مثبت
دکتر آزیتا امانتکار,تخصص بیماری‌های کودکان,تهران,به جرعت میگم بهترین دکتر ایران,5,مثبت,97.8412,مثبت
دکتر آزیتا امانتکار,تخصص بیماری‌های کودکان,تهران,عالی,5,مثبت,96.731,مثبت
دکتر محمود سلطانی گردفرامرزی,تخصص بیماری‌های کودکان,ری,"بهترین ودلسوز ترین دکتر هستند ایشون، جون بچه منو نجات دادن",5,مثبت,97.7273,مثبت
دکتر لیلی مهاجرزاده,فوق تخصص جراحی کودکان,تهران,درود به همه ..دکتر بسیار خوبی هستن بچه ما توده روی ریه اش بود نوزاد ۵ روزه رو عمل کردن ..دله خانواده ای رو شاد کردن..سپاس از شما,4.6,مثبت,94.3899,مثبت
دکتر لیلی مهاجرزاده,فوق تخصص جراحی کودکان,تهران,پسرم آرتین بعداز تولد انسداد روده داشت .عمل شد.عالی.خوش اخلاق .خوش برخورد و یکی از بهترین جراحهای ایران,5,مثبت,98.0109,مثبت
دکتر لیلی مهاجرزاده,فوق تخصص جراحی کودکان,تهران,"دکترمهاجرزاده عالی هستن ،خداایشون راسرراه ماقرارداد،یک پزشک کاربلدوحرفه ای هستندوخیلی هم باصبروحوصله ،من که خیلی ازشون راضی هستم وبه شماهم توصیه میکنم به ایشون برای درمان مراجعه کنید",5,مثبت,97.5235,مثبت
دکتر پریسا آقاصی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم کودکان (اندوکرینولوژی کودکان),تهران,"با سلام من برای مشکل هورمونی دخترم رفتم ، بسیار با دقت و حوصله بیمار ویزیت می‌کنند ، من از کارشون بسیار راضی هستم ، خدا خیرشون بده",5,مثبت,95.4319,مثبت
دکتر عبدالامیر ضیغمی,تخصص بیماری‌های کودکان,ری,خوب بود,1,مثبت,76.9614,مثبت
دکتر جواد ذوقی,تخصص بیماری‌های کودکان,تهران,بسیار دکتر درجه یک با تجربه و فهمیده و با شخصیتی هستن,5,مثبت,97.1143,مثبت
دکتر جواد ذوقی,تخصص بیماری‌های کودکان,تهران,بسیار دکتر با تجربه و فهیم هستن,5,مثبت,95.9352,مثبت
دکتر حسن اسماعیلی,فوق تخصص بیماری‌های قلب کودکان,گرگان,خوب بود,5,مثبت,76.9614,مثبت
دکتر محمد محمد زالی,تخصص بیماری‌های کودکان,تهران,"بسیار عالی ، ایشون تسلط کامل به تقریبا تمام بیماری های اطفال و حتی بزرگسالان دارن ، و البته در کار ختنه نوزادان تبهر خاص دارن",5,مثبت,97.7808,مثبت
دکتر شهلا رشیقی فیروزآبادی,تخصص زنان و زایمان,یزد,رئیس دکتر منصوب شد,5,مثبت,68.4129,مثبت
دکتر شهلا رشیقی فیروزآبادی,تخصص زنان و زایمان,یزد,سلام کسی میداند هزینه ویزیت دکتر فیروز آبادی چنده,3.33,خنثی,59.6923,خنثی
دکتر شهلا رشیقی فیروزآبادی,تخصص زنان و زایمان,یزد,"دکتر خوش برخوردی هستن،اما اصلا تلفن مطب رو جواب نمیدن و زمان انتظار هم حدود ۳ساعت هست",3,منفی,75.165,منفی
دکتر شهلا رشیقی فیروزآبادی,تخصص زنان و زایمان,یزد,دکتر بسیار بسیار خوبیه خیلی خوش اخلاقه و خیلی ب حرفاتون توجه میکنه واقعا ارزش صبر کردن رو داشت . فقد یک بدی داره که اینم مال دکتر نیست ماله مطب هستش چند بیمار رو باهم می‌فرستن داخل ولی جدا از این همه چی عالی,5,مثبت,98.4097,مثبت
دکتر شهلا رشیقی فیروزآبادی,تخصص زنان و زایمان,یزد,"آگاهی و توجه کم به بیمار مضطرب و نگران، حضور ده بیمار همزمان در اتاق، منتظر ماندن بیشتر از 4 ساعت",1,منفی,92.5832,منفی
دکتر شهلا رشیقی فیروزآبادی,تخصص زنان و زایمان,یزد,دکتر خوبیه ولی اصلا مطبشون نظم نداره و هر کی هرکیه,4,مثبت,54.9025,منفی
دکتر شهلا رشیقی فیروزآبادی,تخصص زنان و زایمان,یزد,بسیار خوش برخورد وعالی,5,مثبت,93.4158,مثبت
دکتر شهلا رشیقی فیروزآبادی,تخصص زنان و زایمان,یزد,دکتر بسیار خوش اخلاق و مهربان و کارپشته هستن من هر کس رو ببینم که میخواد به دکتر زنان مراجعه کنه ایشون رو پیشنهاد میکنم فوق العاده هستن,5,مثبت,97.572,مثبت
دکتر شهلا رشیقی فیروزآبادی,تخصص زنان و زایمان,یزد,واقعا دکتر بسیار خوش اخلاق مهربونه و دوست داشتنی و واقعا باسواد,5,مثبت,98.201,مثبت
دکتر شهلا رشیقی فیروزآبادی,تخصص زنان و زایمان,یزد,سلام.خیلی بد بوداصلا نظم نداشتن ۶نفرمریض باهم تواتاق دکتربودیم واقعامسخره بوداصلادوست نداشتم جلوی این همه آدم بخوام مشکلموبگم ومجبورشدم اینکاروبکنم اونم نه بخوددکتربلکه به مامایی که اونجابودن یعنی اولین باروآخرین بارم بودکه پیش این خانم دکتررفتم خیلی مسخره بود,1,منفی,96.7257,منفی
دکتر شهلا رشیقی فیروزآبادی,تخصص زنان و زایمان,یزد,واقعا دکتر عالی و بی نظیر و با تجربه ی هستند و رفتار بسیار مناسبی با بیمار دارند و تشخیص بسیار عالی هم دارند,5,مثبت,98.4989,مثبت
دکتر شهلا رشیقی فیروزآبادی,تخصص زنان و زایمان,یزد,قبل خوب بودن ولی حالا فقط مریضاشونا میسپوره ب کار آموزش اصلا خودشون جواب گو نیستن حتی گوش ب حرف مریض نمیدن,1,منفی,79.5349,منفی
دکتر شهلا رشیقی فیروزآبادی,تخصص زنان و زایمان,یزد,من فقط نوبت گرفتم با همسر مریض دو ساعت و نیم معطل شدم آخر سر هم منشی گفت یک ساعت دیگه نوبت میشه منم ساعت 10/30 شب بدون این که دکتر برم برگشتم خونه.....حیف این همه وقت که صرف کنید این همه پزشک خوب برید جای دیگه,1,منفی,92.874,منفی
دکتر شهلا رشیقی فیروزآبادی,تخصص زنان و زایمان,یزد,عالی,5,مثبت,96.731,مثبت
دکتر شهلا رشیقی فیروزآبادی,تخصص زنان و زایمان,یزد,عالی,5,مثبت,96.731,مثبت
دکتر شهلا رشیقی فیروزآبادی,تخصص زنان و زایمان,یزد,عالی,5,مثبت,96.731,مثبت
